business_id,stars,review_count,is_open,categories_counts,user_count,star_avg,star_std,contents_score_avg,useful_avg,funny_avg,cool_avg,memory_score,average_hue,average_saturation,average_value,sharpness_measure,person_count_x,beauty_score,person_total_count_x,food,drink,menu,inside,outside,var,person_exist,person_percentage,person_total_count_y,person_count_y,review_group
i7H6gGM5jXMMrhr8VRZXDg,4.0,22,1,4,22,4.136363636363637,1.037187338795444,0.8461818181818181,1.409090909090909,0.2272727272727272,0.2272727272727272,0.58075,-1.026060948190638,2.784412252776365,-1.822982737341959,-0.70459432547713,0.25,5.11233,6.25,0.0,0.25,0.0,0.75,0.0,0.9,1,0.25,6.25,0.25,low
dOk9uk7GKqKr7e4juSiEfg,4.0,322,1,9,322,3.877976190476191,1.262545431497653,0.7395857142857144,0.5089285714285714,0.119047619047619,0.2916666666666667,0.698,2.161038020690711,1.641318868999456,-0.8466545241577149,-0.188302226470973,3.0,5.119142500000001,9.75,0.25,0.0,0.0,0.75,0.0,0.434,1,0.75,9.75,3.0,high
XCDXN4xJh3-DauaO88CZHQ,4.5,220,1,8,220,4.443946188340807,0.9887869703666896,0.8191995515695069,1.327354260089686,0.5067264573991032,0.9730941704035876,0.7423571428571429,0.4059076769258932,-0.7481951861776635,-0.007810344646698558,0.05878461144236062,1.5,4.856642142857142,4.428571428571429,0.071,0.286,0.0,0.214,0.429,0.671,1,0.5714285714285714,4.429,1.5,high
vBQNbW_aiKCteAp756VQgw,3.0,25,1,8,25,3.0,1.683250823060346,0.4940759999999999,1.32,0.12,0.92,0.6444117647058824,1.968295418161211,1.318843645076119,-1.010378264981102,-0.3286130544467097,3.823529411764706,4.82002294117647,7.470588235294118,0.0,0.0,0.0,1.0,0.0,0.531,1,0.8823529411764706,7.471,3.824,low
v7NTRTUyI77Dd5wxO_JAPA,5.0,14,1,8,14,4.928571428571429,0.2672612419124244,0.9465928571428572,1.357142857142857,0.2142857142857142,1.571428571428571,0.7293999999999999,0.2964472779385527,-0.5727711896778268,-0.364807529054207,1.678097928623384,0.6,5.042044,4.8,0.0,0.0,0.0,1.0,0.0,0.786,1,0.6,4.8,0.6,low
QoeWN7TqjxN9gnoowqT2xQ,4.0,45,1,5,45,4.212765957446808,1.178358663432096,0.802972340425532,1.25531914893617,0.5531914893617021,1.063829787234042,0.7676666666666666,-0.7624346396424857,0.5657021010719973,-1.519314418386431,-0.4027304694483094,0.3333333333333333,4.84084,4.0,0.0,0.333,0.0,0.667,0.0,0.778,1,0.3333333333333333,4.0,0.333,low
1hRBDT7ajCL7u73SulUP0g,2.0,42,1,3,42,2.0,1.363988678940947,0.1763818181818181,0.9090909090909092,0.1590909090909091,0.1590909090909091,0.8691666666666666,-1.165559920806108,-1.408533137199414,2.493959201936934,-0.8188667515032888,0.0,5.034458333333333,2.666666666666667,0.833,0.167,0.0,0.0,0.0,1.0,0,0.0,2.667,0.0,low
q9YjRPDV98hHNvp_5iitCw,5.0,16,1,9,16,4.882352941176471,0.332105582077536,0.9225529411764706,3.529411764705882,0.8235294117647058,2.882352941176471,0.7052499999999999,-1.192087482861719,0.1575583042228514,-0.9878734155862747,0.6879171483111056,1.0,4.8851925,8.5,0.0,0.5,0.0,0.5,0.0,0.854,1,0.5,8.5,1.0,low
9MtD48QRFRcdk88BCCJi-Q,3.0,9,1,9,9,3.1,1.66332999331662,0.5568199999999999,1.1,0.4,0.7,0.6895,-0.1821511212146744,-0.5924824547080305,-1.059665210740348,-0.2955742744253278,1.0,5.101625,9.5,0.0,0.0,0.0,1.0,0.0,0.944,1,1.0,9.5,1.0,low
E2ZxiZfWnI8qFFw78xrR-w,4.5,12,1,7,12,4.333333333333333,0.9847319278346618,0.7294499999999999,0.3333333333333333,0.0,0.0833333333333333,0.8270434782608695,1.101399719695298,-1.448494848510603,1.882496639932329,-0.9691467005948888,0.1739130434782609,5.436788260869565,4.260869565217392,0.739,0.174,0.0,0.0,0.087,0.957,1,0.1304347826086956,4.261,0.174,low
ZbGExfbZTb3IYZ2PxyFrMg,4.5,12,1,6,12,4.416666666666667,1.164500152881315,0.7890166666666668,0.4166666666666667,0.0,0.6666666666666666,0.7115,-0.516924066805568,-0.783186770382091,0.9565044640495041,-0.3698000342804074,0.0,4.925735,3.0,0.5,0.0,0.0,0.5,0.0,1.0,0,0.0,3.0,0.0,low
s_srwvcdLZ5CIWrydX8YmA,4.0,30,1,5,30,4.090909090909091,1.283638295131176,0.716569696969697,1.515151515151515,0.7272727272727273,1.060606060606061,0.806,0.3829516667026416,-1.532230335912396,-0.1389075664145822,2.846540990921588,1.0,4.59136,4.0,0.0,0.0,0.0,0.0,1.0,0.5,1,1.0,4.0,1.0,low
3ckr3dOeYW1m1yXsNwesrg,3.5,162,1,9,162,3.586826347305389,1.485859083712529,0.616743113772455,0.7544910179640718,0.1437125748502994,0.3233532934131736,0.755,-1.245317534581976,1.583803450683314,0.6640070144697459,0.2354842211931464,2.0,5.01962,8.0,0.5,0.0,0.0,0.5,0.0,0.667,1,0.5,8.0,2.0,high
q8Rlb1rPFcGP1Fu7gGiJDQ,4.0,70,1,6,70,4.063291139240507,1.43528583905516,0.7220113924050634,1.139240506329114,0.3164556962025316,0.7848101265822784,0.8365,-0.955482688908171,-0.1288482928348775,0.04576131206407252,0.08890366652802278,0.6666666666666666,5.300028333333334,4.5,0.667,0.167,0.0,0.167,0.0,0.879,1,0.1666666666666667,4.5,0.667,low
dmr-pmhm8EuX8ON3SEV5YQ,3.5,83,1,3,83,3.530120481927711,1.524893833950179,0.5903554216867469,0.8433734939759037,0.2891566265060241,0.4578313253012048,0.6125,1.748853084877856,1.299599066398205,-1.349791253555059,0.3695007043542067,3.5,4.924405,5.75,0.0,0.0,0.0,0.75,0.25,0.525,1,1.0,5.75,3.5,low
jRaBuPn1YNfze55LcBCM0g,4.5,25,1,7,25,4.379310344827586,1.293218385696495,0.8732172413793103,3.344827586206896,1.448275862068966,3.172413793103448,0.757,-0.6243264880618494,0.5345918573205082,1.035215923722178,0.9858605406393381,0.0,5.15709,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4.0,0.0,low
maVF1aq5M469P41B1GF3Wg,4.0,128,1,7,128,3.753846153846154,1.478851106874158,0.6770184615384616,1.292307692307692,0.1076923076923077,0.5230769230769231,0.6223333333333333,0.8017908029282053,0.8104029153019773,-1.730394925694743,-0.2820157009496309,3.0,4.801833333333334,9.0,0.0,0.0,0.0,0.667,0.333,0.613,1,0.6666666666666666,9.0,3.0,high
zSkKCGi7Dq3FPU1RhRmmnw,3.5,85,1,12,85,3.363636363636364,1.357667186053996,0.6347465909090909,0.6363636363636364,0.2613636363636363,0.4090909090909091,0.592,0.2770185347998934,-0.3306045021962873,-0.8410461301941972,0.3025094209088914,0.25,5.2280625,14.75,0.0,0.0,0.0,1.0,0.0,0.95,1,0.25,14.75,0.25,low
f2BLGGfczbEgw3qDP3xOMQ,3.0,17,1,9,17,2.944444444444445,1.551933224087346,0.4098722222222222,0.2777777777777778,0.0555555555555555,0.0,0.778,-0.1237085669590422,0.08918084004721233,0.9059795861268972,0.6678443023487585,0.0,5.391083333333333,2.666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.667,0.0,low
o6QW19rG1Xsy_ySsxqkpxg,4.5,26,1,7,26,4.5,0.962250448649376,0.7162357142857142,1.357142857142857,0.5,0.75,0.721,-0.3564667584778813,0.8090834566259519,0.00150183607669269,0.4561874788247572,0.0,5.053525,6.0,0.5,0.0,0.0,0.5,0.0,1.0,0,0.0,6.0,0.0,low
EfdzCoq9JeNFIdUYFqtIlQ,3.5,27,1,4,27,3.689655172413793,1.466371816906858,0.7424965517241379,0.9310344827586208,0.2068965517241379,0.4482758620689655,0.816,-0.2494253580323931,-0.5471737034753406,-0.2496487280609472,-1.03611236828465,0.0,5.11507,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,low
7o91fMBgSLZiWVq2wSpjKg,5.0,9,1,4,9,4.8,0.6324555320336759,0.78359,1.7,0.0,0.7,0.767,-1.60385198470135,1.464606455520185,0.3309248965703437,-0.8561863534786895,2.0,5.01895,6.0,0.0,1.0,0.0,0.0,0.0,0.333,1,1.0,6.0,2.0,low
k1VWscMY1JqCHNVDk-lD5w,4.5,134,1,6,134,4.416058394160584,1.004711955842125,0.8012620437956205,1.664233576642336,0.2262773722627737,0.4525547445255474,0.7746000000000001,-0.1075075445803747,-0.2454441132804084,0.204947310063737,-0.3926415142464318,0.6,5.370658000000001,6.2,0.0,0.6,0.0,0.4,0.0,0.773,1,0.4,6.2,0.6,high
kBCB53psaoKcHwv4kNByOg,4.0,348,1,8,348,4.215909090909091,1.088126685648175,0.8145775568181818,0.4943181818181818,0.1818181818181818,0.2386363636363636,0.7056666666666667,-0.6703918311013419,0.4312902849009129,-0.3632528553435436,0.2766575301848536,1.666666666666667,5.21821,11.0,0.667,0.0,0.0,0.333,0.0,0.855,1,0.3333333333333333,11.0,1.667,high
I7SkoqN88fpKagzKA059Fw,4.0,366,1,5,366,4.216710182767624,1.158864147396566,0.7441637075718016,0.6031331592689295,0.1540469973890339,0.4516971279373368,0.7716818181818182,-0.3458288317045678,0.1390108491163514,0.9653085458944429,-0.09327692062183103,1.045454545454545,5.231417727272727,4.863636363636363,0.727,0.136,0.0,0.136,0.0,0.71,1,0.4090909090909091,4.864,1.045,high
BuWVDV4RQvKYUTMX1bpXyA,4.5,39,1,9,39,4.45,1.060962311131279,0.7740375,0.95,0.225,0.725,0.90325,0.6180323187893632,-0.3118790490673452,0.8238390716961014,2.210070515165352,0.0,5.2073775,1.25,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,1.25,0.0,low
6YVzV8cIn28pOPmXoQra1g,3.5,323,1,12,323,3.56797583081571,1.210084574813661,0.6859788519637462,0.525679758308157,0.1450151057401812,0.1359516616314199,0.7095,-0.372200691602458,0.7685597890217323,-0.5906685686074676,-0.2663000426449236,0.0,5.06855,5.5,0.5,0.0,0.0,0.0,0.5,1.0,0,0.0,5.5,0.0,high
ALoLN3iB5pt5thYhM67ZBA,4.0,41,1,7,41,4.232558139534884,1.269368221227837,0.8815720930232557,0.3720930232558139,0.0697674418604651,0.3488372093023256,0.7435,0.0311348110118755,-0.2475207620655218,0.4263660360578288,0.8045027948257939,1.75,5.22835,4.5,0.25,0.25,0.0,0.5,0.0,0.648,1,0.75,4.5,1.75,low
qoI3Ujll7W_WtJj2_0HWTQ,4.5,9,1,3,9,4.666666666666667,0.7071067811865476,0.8955888888888889,1.888888888888889,0.3333333333333333,0.8888888888888888,0.868,-0.7576832806422591,-1.162743422345629,0.4630206230780795,0.04105509233803244,1.0,5.37001,6.0,0.0,0.0,0.0,1.0,0.0,0.667,1,1.0,6.0,1.0,low
Nk-SJhPlDBkAZvfsADtccA,3.5,657,1,7,657,3.672463768115942,1.242671878872379,0.7019831884057971,0.9594202898550724,0.1579710144927536,0.4666666666666667,0.7382857142857143,-0.2170703201785313,0.9141337913044154,-0.8687979279833745,0.9149975837118813,1.642857142857143,5.180869285714286,5.5,0.214,0.143,0.0,0.571,0.071,0.634,1,0.5714285714285714,5.5,1.643,high
T6UKhXCXpFudfBII7ck7ng,3.5,209,1,6,209,3.34703196347032,1.525961226280427,0.565869406392694,0.3881278538812785,0.1141552511415525,0.1917808219178082,0.621,1.708272430749797,0.9957670936748365,-1.599166976029421,-0.1024788053292617,11.0,4.88693,24.0,0.0,0.0,0.0,1.0,0.0,0.083,1,1.0,24.0,11.0,high
LtxG9DTXCFpteVkD4SGBlw,4.0,307,1,13,307,4.166666666666667,1.355390966879126,0.7842951923076922,1.067307692307692,0.4455128205128205,0.3942307692307692,0.7315862068965517,0.04872887053190698,0.3873453074433323,-0.4130141368051002,0.2393008395248108,1.275862068965517,5.030340344827587,6.03448275862069,0.034,0.207,0.0,0.552,0.207,0.719,1,0.4482758620689655,6.034,1.276,high
nAgWSFFiSXUn5fg3-2lvJA,3.0,30,1,13,30,2.741935483870968,1.712069740314022,0.4005096774193548,0.935483870967742,0.1935483870967742,0.1612903225806451,0.72675,-0.01190649076198694,0.7403645573192671,-0.51299203310642,0.1264507204651479,3.375,5.0778925,8.125,0.375,0.0,0.0,0.625,0.0,0.487,1,0.625,8.125,3.375,low
yDNRf0JxVVB4iBwqCApeMQ,2.5,55,1,4,55,2.436363636363637,1.664038331596833,0.131890909090909,0.509090909090909,0.0727272727272727,0.1272727272727272,0.7006,-0.05841438378571159,-0.2717924213694267,0.4980313586233706,0.2321468309074737,0.2,5.408098,4.8,0.6,0.0,0.0,0.2,0.2,0.867,1,0.2,4.8,0.2,low
p8sIj80pLuzyDZW_gLAIlA,4.5,53,1,15,53,4.611111111111111,0.8777472595071583,0.8246240740740741,0.3888888888888889,0.0555555555555555,0.0925925925925925,0.7994615384615386,-0.7109083461310424,0.04250345165696569,1.487238655571913,-0.6559666345078423,0.07692307692307693,4.900733846153846,3.307692307692307,0.769,0.0,0.0,0.154,0.077,0.974,1,0.07692307692307693,3.308,0.077,low
Mety9u6oVMEBliYTmBZ7Jg,4.0,87,1,6,87,3.988636363636364,1.033844717900832,0.7793318181818182,1.443181818181818,0.4659090909090909,0.8522727272727273,0.6094999999999999,-0.8429477620305617,0.206761461287239,-1.079742709987868,1.407077461435947,0.0,5.125775,10.0,0.0,0.5,0.0,0.5,0.0,1.0,0,0.0,10.0,0.0,low
bOwcOSdNbU2f3obnKZ2_SA,3.5,10,1,7,10,3.3,1.70293863659264,0.7940699999999999,1.6,0.8,1.0,0.8056666666666666,-1.026350496742163,0.7905992991947596,1.301882475544569,-1.047091479928637,0.3333333333333333,5.304613333333333,5.666666666666667,1.0,0.0,0.0,0.0,0.0,0.917,1,0.3333333333333333,5.667,0.333,low
cKfonqHkDUx-G0_ksHASbw,4.0,37,1,5,37,3.794871794871793,1.454204198712119,0.6205512820512821,1.128205128205128,0.4358974358974359,0.5384615384615384,0.7815,0.2893910426906194,-1.056368581464527,1.518460101423424,-0.4919688595708382,0.5,5.2112975,6.25,0.25,0.5,0.0,0.25,0.0,0.875,1,0.25,6.25,0.5,low
0CPhgQAtXvxsmyFNJah16w,3.5,176,1,8,176,3.693989071038252,1.306920270439821,0.7293142076502731,0.7377049180327869,0.2622950819672131,0.2295081967213114,0.68175,-0.7029130212238457,0.05134379327982989,-0.1452388218682186,0.02947537496701572,1.0,5.097595,3.75,0.5,0.0,0.0,0.5,0.0,0.786,1,0.25,3.75,1.0,high
N3wKFf3q6vJi0g5g0Y1ICw,2.0,18,1,6,18,2.052631578947369,1.35292621998583,0.0033578947368421,0.6842105263157895,0.2631578947368421,0.0526315789473684,0.8713333333333333,-0.004685125827646671,-1.158630543970092,2.25100823048512,-0.07978957180586295,0.0,5.09156,4.0,0.667,0.333,0.0,0.0,0.0,1.0,0,0.0,4.0,0.0,low
3C0DE-nohNsQU-q7Y6Pmrw,4.0,83,1,6,83,4.0,1.464437883029872,0.723022619047619,1.095238095238095,0.238095238095238,0.5952380952380952,0.709,-1.375543084628795,-0.427853309761823,-0.2629854122143101,-0.511840062950932,0.0,4.90515,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,6.0,0.0,low
noaysXCIl7LmOTwzAxnnng,4.0,196,1,7,196,3.771573604060914,1.352851885988318,0.649538578680203,1.274111675126904,0.4619289340101523,0.5532994923857868,0.665,-0.8835753014787322,2.259010061266589,-1.302288769662844,-0.1751152369762371,1.0,5.3045975,4.5,0.25,0.25,0.0,0.25,0.25,0.833,1,0.25,4.5,1.0,high
Gx8lLXUrtwJP2Kh95WZNBg,3.5,89,1,6,89,3.456521739130435,1.485557160275327,0.5856076086956522,1.065217391304348,0.3695652173913043,0.25,0.611,0.771357588979261,2.236385043850694,-0.09914783878297041,0.07123284302866505,0.0,5.240823333333334,9.333333333333334,0.0,0.0,0.0,0.667,0.333,1.0,0,0.0,9.333,0.0,low
4qG7aFq9-45830OfYt7gCA,4.0,309,1,3,309,4.23961661341853,1.00164728744257,0.8340437699680511,0.8785942492012779,0.2651757188498402,0.4952076677316294,0.6636666666666666,-0.216169195235179,1.119747519336265,-1.037730707667663,-0.01018564617552904,5.333333333333333,4.871243333333333,12.66666666666667,0.0,0.0,0.0,0.667,0.333,0.653,1,0.6666666666666666,12.667,5.333,high
jFyvKHmFDCmkV6fg-vCg2Q,3.5,33,1,4,33,3.606060606060606,1.56003593587203,0.6652000000000001,2.696969696969697,1.060606060606061,1.303030303030303,0.66875,-0.9157192686558372,0.2168132578214605,-1.178154931811604,0.1547558869914213,1.25,4.8616075,8.75,0.5,0.0,0.0,0.5,0.0,0.711,1,0.75,8.75,1.25,low
OGWTzjVTIy5Jf3ndPO1STw,3.5,77,1,8,77,3.321428571428572,1.777779271848674,0.461720238095238,1.833333333333333,0.5357142857142857,0.369047619047619,0.763,-2.475462225641661,-3.299820051565364,-1.489439815877903,-0.0007914906235352764,1.0,4.85015,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,low
HuECL2Vymf6WXvnE1_bvRA,4.5,176,1,7,176,4.657458563535911,0.8122753738700337,0.853986187845304,0.5359116022099447,0.2541436464088398,0.5248618784530387,0.738,-0.5504060150970689,-1.450564846528496,-1.098319999707607,3.646796253762458,0.0,5.472259999999999,10.33333333333333,0.0,0.333,0.0,0.667,0.0,1.0,0,0.0,10.333,0.0,high
FYYFJy-Wfq1H4-D5EpPzdg,2.0,29,1,3,29,2.068965517241379,1.251599961271247,0.1018620689655172,1.482758620689655,0.3448275862068966,0.5862068965517241,0.637,2.727153191345579,0.5553271515425823,-1.454446282465598,2.829497706950202,0.0,5.05474,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,8.0,0.0,low
3MuUUkRYnx56VAYyENvQDA,4.5,18,1,6,18,4.444444444444445,0.9217771979249536,0.91015,0.3888888888888889,0.1666666666666666,0.3333333333333333,0.798,1.83962524031395,-0.6158318719370183,-0.2076872296407635,0.7803766706669604,1.0,4.96061,2.5,0.0,0.5,0.0,0.5,0.0,0.667,1,0.5,2.5,1.0,low
VbtcX28aEOOSgMq8zwwnWg,2.0,25,1,8,25,2.08,1.525341491819673,0.031536,1.2,0.24,0.84,0.8752000000000001,-1.017521778850042,-1.358401504424489,2.475629800074356,-0.6681658920596154,0.0,5.058318,2.8,0.8,0.2,0.0,0.0,0.0,1.0,0,0.0,2.8,0.0,low
wbjEzawC9XK00KVJui57BA,4.5,216,1,4,216,4.45,0.9471177136292612,0.8709040909090909,1.186363636363637,0.0863636363636363,0.5409090909090909,0.6925,-0.5516089884378329,-0.1825456095674691,-0.4988671313091744,1.285658196373115,2.25,5.05018125,6.875,0.625,0.0,0.0,0.375,0.0,0.652,1,0.5,6.875,2.25,high
zDSZ1o-FYC2U7rrBg_kH7w,4.5,60,1,7,60,4.46875,1.181453906563152,0.8362484374999999,2.171875,1.3125,2.109375,0.6766666666666667,0.2655851453887367,-0.7100024958541804,0.2031919352235532,0.07058989453622593,0.3333333333333333,4.607913333333333,3.666666666666667,0.667,0.0,0.0,0.0,0.333,0.867,1,0.3333333333333333,3.667,0.333,low
GtqM5K5DOAKg5kgbU6TY9A,3.5,17,1,3,17,3.388888888888889,1.334558260861618,0.6535166666666666,2.388888888888889,2.0,1.055555555555556,0.59,1.231002173418894,0.2285506109803024,-2.54486294874707,-1.267803669432085,6.0,4.18499,7.0,0.0,0.0,0.0,1.0,0.0,0.714,1,1.0,7.0,6.0,low
QkEdoOC2qvbN35PQ_47NDg,4.5,26,1,4,26,4.423076923076923,1.101746864686328,0.8458269230769232,1.115384615384615,0.1538461538461538,0.8846153846153846,0.64,-1.113287692097359,-1.312240063777533,0.4540103596162223,1.298605430438759,0.0,5.300355,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,12.0,0.0,low
CpBuc0aSueBpTXce3fJoRQ,4.5,89,1,10,89,4.445652173913044,0.9985058115551998,0.8828597826086958,1.271739130434783,0.0652173913043478,0.4456521739130434,0.7291904761904762,-0.2989023443116268,-0.6984421631671845,1.282099728221653,0.09396188320860852,0.04761904761904762,4.842266190476191,2.047619047619047,1.0,0.0,0.0,0.0,0.0,0.952,1,0.04761904761904762,2.048,0.048,low
T3Bbtht3jO2izyO6f6W8bg,3.5,281,1,5,281,3.411764705882353,1.419115530493867,0.6713484429065744,0.7508650519031141,0.2214532871972318,0.4671280276816609,0.7043,1.329072304296093,1.051605380684083,-0.03573304551776741,-0.09750947983758816,0.4,5.029966,3.5,0.2,0.2,0.0,0.4,0.2,0.783,1,0.4,3.5,0.4,high
VgAKmXE8B7J0I_O_R13UKQ,4.0,511,1,6,512,3.982758620689655,1.235157428235894,0.6874837164750958,0.8544061302681992,0.4310344827586206,0.6436781609195402,0.7392380952380952,-0.1726625013533373,0.4564067932032507,-0.1562193516507956,0.2128998269764585,1.571428571428571,4.982613333333333,5.619047619047619,0.095,0.286,0.0,0.524,0.095,0.67,1,0.4285714285714285,5.619,1.571,high
qljraKzqFlIONICsRtzSnw,3.0,143,1,7,143,3.172185430463576,1.582241403427317,0.5022086092715231,0.5960264900662252,0.086092715231788,0.152317880794702,0.714125,-0.5596854986340123,0.7822932005510022,-0.01360538968334879,-0.1202600051386509,2.25,5.20239375,6.5,0.875,0.0,0.0,0.125,0.0,0.653,1,0.625,6.5,2.25,high
rxuRBvc9vSkSEf35VsL4qQ,2.5,27,1,3,27,2.37037037037037,1.275453106460848,0.0851518518518518,0.3703703703703703,0.1111111111111111,0.1481481481481481,0.8506666666666667,0.2794748909264418,-1.293731749127512,1.392173438598691,-0.7624277802700985,0.3333333333333333,5.155436666666667,5.333333333333333,0.667,0.0,0.0,0.0,0.333,0.917,1,0.3333333333333333,5.333,0.333,low
GnaK02osEcOO9G16XIRZDg,3.5,262,1,5,262,3.361623616236162,1.433153587707447,0.6146243542435424,1.243542435424354,0.2878228782287823,0.4022140221402214,0.803923076923077,-0.1504268954537021,-0.01934310811984655,0.156615967144969,-1.059468692615539,0.6538461538461539,5.253004615384616,4.153846153846154,0.769,0.115,0.0,0.077,0.038,0.938,1,0.1153846153846154,4.154,0.654,high
'-JkiE867GwCUuXFETjba2w,3.5,129,1,9,129,3.723880597014925,1.384075876080684,0.6331380597014925,1.895522388059701,0.3880597014925373,1.111940298507463,0.769,-0.3295142663827147,-0.6744689895414303,0.7336150319511765,-1.580725160853618,0.0,5.267,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,high
JKDGwvov7mAceXYcxdv8Ww,4.0,27,1,6,27,3.777777777777778,1.783111656483458,0.5591481481481483,1.666666666666667,0.037037037037037,0.2592592592592592,0.5920000000000001,0.01578123687141775,-1.307184229780958,0.5029789674894538,1.294122990279171,0.5,5.03721,3.5,0.0,0.0,0.0,0.5,0.5,1.0,1,0.5,3.5,0.5,low
2Mp3YflkEmA3ELaZB7AhHg,3.5,196,1,4,196,3.348039215686275,1.346934515701323,0.6767656862745098,1.151960784313725,0.392156862745098,0.5931372549019608,0.61075,1.587323406189322,-0.3263392809382816,-1.383739572418088,-0.07847051547911747,0.625,4.826750000000001,2.625,0.125,0.0,0.0,0.75,0.125,0.896,1,0.375,2.625,0.625,high
p53i8ogh4pADR41GwaPRjg,3.5,254,1,13,254,3.655172413793104,1.468863397902478,0.6861639846743295,0.7126436781609196,0.1570881226053639,0.2375478927203065,0.6794,0.2079528072346533,-0.3071501831839994,-0.546334857585545,-0.1411764043031991,0.6,5.085214,7.05,0.25,0.05,0.0,0.45,0.25,0.856,1,0.4,7.05,0.6,high
l68dMciq9BdVBrCG1GWoDA,3.5,33,1,3,33,3.575757575757576,1.299766878864798,0.6132696969696969,3.090909090909091,0.8787878787878788,1.727272727272727,0.684,1.034027457292582,-1.213334033502063,0.2996543043945465,-0.151653853517685,3.0,4.89509,4.333333333333333,0.0,0.333,0.0,0.0,0.667,0.667,1,0.6666666666666666,4.333,3.0,low
fxuamopMpb_SH-yPAlxCZw,5.0,23,1,10,23,4.826086956521739,0.3875533878815899,0.8890652173913043,1.043478260869565,0.0,0.6086956521739131,0.6566666666666666,1.11943150062436,0.7936699336795532,-0.09890853930431175,0.4836922615879043,1.333333333333333,5.148823333333334,10.33333333333333,0.0,0.0,0.0,1.0,0.0,0.704,1,0.3333333333333333,10.333,1.333,low
Jk2UFmtR6CQO0EIy8RLtyw,3.0,125,1,5,125,3.233576642335767,1.568357954164668,0.5256919708029197,0.656934306569343,0.1678832116788321,0.1678832116788321,0.8099999999999999,-1.246084395808154,0.8595684579282913,0.327598710778205,-0.8367932043392617,0.0,4.989216666666667,2.333333333333333,0.667,0.333,0.0,0.0,0.0,1.0,0,0.0,2.333,0.0,low
vVfy055EfLMdd0yJYHxiMQ,4.5,691,1,6,691,4.360610263522885,0.9677015519920628,0.8057564493758668,1.120665742024965,0.3273231622746186,0.694868238557559,0.7812203389830509,-0.5168063453986463,-0.2353286137399682,0.4672272867532219,-0.01673056818182136,0.6271186440677966,5.318431525423729,4.932203389830509,0.831,0.068,0.034,0.051,0.017,0.855,1,0.2711864406779661,4.932,0.627,high
w2NiG6ftSvpU81eRghLIjQ,4.0,131,1,6,131,3.795454545454545,1.423567373404014,0.7896454545454545,1.272727272727273,0.1666666666666666,0.4090909090909091,0.7404999999999999,-1.060792168480939,0.3167296393152822,-1.772604853196548,-0.4390801264540609,0.0,5.253534999999999,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,11.0,0.0,high
2BeLHWA5CVN9TiiVkVVxQg,3.5,103,1,10,103,3.654205607476635,1.511607938951213,0.5926626168224298,0.3457943925233644,0.0654205607476635,0.2149532710280373,0.695,-1.081552956089136,1.118488927494504,0.004801109200983223,-1.284386277402774,0.0,5.0805,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0,0.0,low
cJ7qQ8NpF6OTqFye-l4A0g,4.5,138,1,9,138,4.26056338028169,1.345755489076668,0.7452232394366198,0.9788732394366196,0.3450704225352112,0.4154929577464789,0.826,0.3515755796704886,0.3333466902421051,0.6947327258815915,1.498736649960975,0.0,5.30758,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.0,0.0,high
UCmTG_e7I2a5dY_3qI6Jbg,4.0,25,1,6,25,4.076923076923077,1.521133180837942,0.6170615384615383,0.6538461538461539,0.4615384615384615,0.8846153846153846,0.8636666666666667,-1.476297768294642,-1.456051451421184,1.993427579440882,-1.035235421008531,0.0,5.019823333333334,1.833333333333333,0.5,0.5,0.0,0.0,0.0,1.0,0,0.0,1.833,0.0,low
zVvdqWz7_qjJf3X87Yqp2A,4.0,26,1,3,26,3.925925925925926,1.141049649224039,0.6091777777777778,0.5185185185185185,0.2222222222222222,0.4814814814814814,0.7188333333333333,0.08697424460647055,-0.2402366810580973,-0.7337375110233821,-0.578300630483498,3.5,5.462088333333334,7.333333333333333,0.0,0.333,0.0,0.5,0.167,0.626,1,0.5,7.333,3.5,low
5ZUDiqevPIRvCjM6nj3kaw,3.0,134,1,10,134,2.948905109489051,1.540250017344452,0.3695861313868613,1.014598540145985,0.1386861313868613,0.145985401459854,0.8138,-0.1148315821988917,-0.01683371010701245,-0.1820040032177936,-0.6679748963875244,1.6,5.338666,6.4,0.8,0.0,0.0,0.2,0.0,0.8,1,0.2,6.4,1.6,high
XR6zkgsFiwnaH2FVkoUVAQ,4.0,235,1,9,235,4.012145748987854,1.102406021201557,0.7792663967611335,0.902834008097166,0.1619433198380566,0.5182186234817814,0.7164545454545455,0.2393843970318898,1.08872026814325,-0.07612726724335303,1.035338097437576,1.181818181818182,5.039888181818181,4.545454545454546,0.455,0.0,0.091,0.364,0.091,0.758,1,0.4545454545454545,4.545,1.182,high
